source,target
sanmark2013,helle2001
gullbekk2011,holt1998
hilberg2014,holt1998
kristjansdottir2015,holt1998
gullbekk2011,johannesson1969
gullbekk2011,jonsson1993
gullbekk2011,olafsson1990
gullbekk2011,risvaag2006
gullbekk2011,soga1978
gullbekk2011,soga1981
gullbekk2011,soga1994
gullbekk2011,williams2000
gullbekk2011,ostergren1989
kemmers2011,ostergren1989
glorstad2014,fridriksson2000
milek2012,fridriksson2000
glorstad2014,keller2005
glorstad2014,artifact2000
glorstad2014,skovmann1942
glorstad2014,capelle1968
gardela2018,capelle1968
kershaw2009,capelle1968
glorstad2014,grahamcampbell1990
glorstad2014,grahamcampbell1981
glorstad2014,lekberg2002
glorstad2014,stang1984
gullbekk2011,blackburn1989
gullbekk2011,haworth1990
gardela2015,assmann1995
lund2020,assmann1995
lund2010,assmann1995
gardela2015,bogucki2004
gardela2015,duczko2000
jagodzinski2014,duczko2000
gardela2015,filipowiak1958
gardela2015,filipowiak1992
gardela2015,gorecki2002
gardela2015,holtzmann1918
gardela2015,jankuhn1934
gardela2015,janocha1974
gardela2015,janowski2009
gardela2015,kara1991
gardela2015,kola1946
gardela2015,lowmianski1957
gardela2015,morawiec1954
gardela2015,nielsen1991
henriksen2014,nielsen1991
milek2012,nielsen1991
milek2013,nielsen1991
pedersen2006,nielsen1991
price2011,nielsen1991
gardela2015,rajewski1937
gardela2015,ratajczyk2011
gardela2015,rebkowski2011
gardela2015,sikora2012
gardela2015,schulte1918
gardela2015,wojtkowiak2013
gardela2015,zak1957
gustavsson2015,duczko1996
hennius2018,duczko1996
gustavsson2015,hennius2007
hennius2018,hennius2007
zachrisson2014a,hennius2007
gustavsson2015,jahrehorn2014
gustavsson2015,peets2010
price2020,peets2010
raffield2019,peets2010
gustavsson2015,storli2007
hennius2018,storli2007
hilberg2014,storli2007
lund2021,gardeland
zoega2017,boddington1996
toplak2018,geake1992
toplak2015,hockart1938
toplak2015,sherlock1992
gardela2013,tomicka1975
gardela2018,andersen1985
gardela2018,mayor2014
gardela2018,regal2001
gardela2018,einarol1934
raffield2018,einarol1934
halstadmcguire2010,pedraza1991
halstadmcguire2010,mcguire2009
halstadmcguire2010,crowder2000
halstadmcguire2010,reimers1999
halstadmcguire2010,parle1995
halstadmcguire2010,sjovold1917
halstadmcguire2010,owen1994
halstadmcguire2010,kobylinski1994
halstadmcguire2010,halsall1996
halstadmcguire2010,callow1995
halstadmcguire2010,eldjarn1919
glorstad2014,townsend2000
glorstad2014,mytum2003a
glorstad2014,stummannhansen1996
glorstad2014,fanning2014
glorstad2014,larsen2000
glorstad2017,larsen2000
schmid2017,larsen2000
glorstad2014,knudsen2007
glorstad2014,richards2007
krzewinska2015,richards2007
glorstad2014,haugen1979
gardela2018,saxogrammaticus1996
gardela2018,miller1997
glorstad2017,ambrosiani1990
trinks2014,ambrosiani1990
glorstad2017,barrett1997
glorstad2017,brogger1921
glorstad2017,bull1928
glorstad2017,hellan2014
glorstad2017,munch1962
glorstad2017,reitan2011
glorstad2017,resi1985
glorstad2017,rolfsen1977
glorstad2017,rundberget2007
tveiten2017,rundberget2007
stene2017,rundberget2007
glorstad2017,rygh1905
glorstad2017,rysstad1928
glorstad2017,skar1909
glorstad2017,sperber2004
glorstad2017,steinnes1926
skre2017,steinnes1926
glorstad2017,wenn2017
glorstad2017,wenn2016
glorstad2017,wiker2013
gotfredsen2014,alexandersen1998
gotfredsen2014,behrensmeyer1978
magnell2010,behrensmeyer1978
gotfredsen2014,binford1981
gotfredsen2014,bliujiene2007
gotfredsen2014,bridault1992
gotfredsen2014,bronkramsey2013
henriksen2014,bronkramsey2013
henriksen2017,bronkramsey2013
gotfredsen2014,carlie2002
gotfredsen2014,carlie1993
gotfredsen2014,degrossimazzorin2002
gotfredsen2014,ewbank1964
gotfredsen2014,faulkes1995
gotfredsen2014,frei2013
reiter2019,frei2013
gotfredsen2014,goodman1990
price2014,goodman1990
gotfredsen2014,grant1982
lucas2007,grant1982
gotfredsen2014,graslund2002
lund2020,graslund2002
zachrisson2017,graslund2002
zoega2017,graslund2002
gotfredsen2014,green1992
gotfredsen2014,grimm2008
gotfredsen2014,grimm2010
gotfredsen2014,prummel2008
gotfredsen2014,harris1931
gotfredsen2014,hatting1978
gotfredsen2014,hatting1985
gotfredsen2014,helmer1987
gotfredsen2014,henriksen2015
gotfredsen2014,hillson2000
gotfredsen2014,jennbert2006
williams2014,jennbert2006
williams2016,jennbert2006
gotfredsen2014,jorgensen2012
hennius2018,jorgensen2012
gotfredsen2014,koudelkand
gotfredsen2014,kveiborg2013
gotfredsen2014,lauwerier2002
gotfredsen2014,legge1992
gotfredsen2014,loumand2006
lucas2007,loumand2006
gotfredsen2014,magnell2012
zachrisson2014a,magnell2012
gotfredsen2014,may1985
gotfredsen2014,monikander2010
gotfredsen2014,morey2010
gotfredsen2014,morris2008
gotfredsen2014,nilsson2003
jessen2016,nilsson2003
magnell2010,nilsson2003
gotfredsen2014,nilsson2009
magnell2010,nilsson2009
gotfredsen2014,noenygaard1990
magnell2010,noenygaard1990
gotfredsen2014,park1953
gotfredsen2014,payne1973
mainland2018,payne1973
gotfredsen2014,primeau2012
gotfredsen2014,reimer2013
goodchild2017,reimer2013
henriksen2014,reimer2013
henriksen2017,reimer2013
jarman2018,reimer2013
pilo2020,reimer2013
tonning2020,reimer2013
gotfredsen2014,reitz1999
gotfredsen2014,russell2012
gotfredsen2014,schanche2000
lund2015,schanche2000
nielsen2011,schanche2000
gotfredsen2014,scheuer2000
krzewinska2018,scheuer2000
gotfredsen2014,schmid1972
gotfredsen2014,serjeantson1991
gotfredsen2014,shipman1984
gotfredsen2014,strom1985
gotfredsen2014,stuartmacadam1985
gotfredsen2014,ubelaker1989
krzewinska2018,ubelaker1989
gotfredsen2014,vanhaasteren1974
gotfredsen2014,vretemark1997
sutherland2009,arundale1976
vesteinsson2012,ascough2007
pilo2020,bronkramsey2017
knudson2012,coltrain2003
pollard2012,craig1957
frei2015,einarsson2011
price2018,smith2012
jackson2018,smith2014
williams2016,smith2014
milek2012,smith2015
nielsen2011,heron2010
sutherland2015,maxwell1973
sutherland2009,maxwell1973
sutherland2009,maxwell1980
sutherland2009,maxwell1985
sutherland2015,mccullough1989
sutherland2015,mcghee2000
lund2010,morrison1983
raffield2014,morrison1983
leonard2011,morrison1989
mainland2018,morrison1989
vonholstein2014,morrison1989
hennius2018,nilsen2017
sutherland2015,odess1998
sutherland2009,odess1998
sutherland2009,odess2004
jackson2018,ostergard2004
mannering2013,ostergard2004
milek2012,ostergard2004
sutherland2009,park2004
krzewinska2018,raghavan2014
jackson2018,raghavan2014
sutherland2009,rogers1998
peschel2017,sabo1978
sutherland2009,sabo1978
sutherland2015,schledermann1980
sutherland2009,schledermann1980
sutherland2009,sutherland2002
glorstad2015,arrhenius2001
glorstad2015,magnus1997a
rundkvist2010,magnus1997a
glorstad2015,bjgrgo1969
glorstad2015,gjessing1929
glorstad2015,gjessing1934
rundkvist2010,gjessing1934
glorstad2015,glgrstad2010
glorstad2015,lillios1999
odeback2018,lillios1999
wickholm2006,lillios1999
glorstad2015,magnus1999
hedeager2010,magnus1999
loftsgarden2019,magnus1999
rundkvist2010,magnus1999
glorstad2015,mannering2000
glorstad2015,munch1979
glorstad2015,nerman1975
ahfeldt2015,nerman1975
glorstad2015,nylen1994
gardela2018,nylen1994
odeback2018,nylen1994
rundkvist2010,nylen1994
glorstad2015,petersen1905
sindbaek2014,petersen1905
glorstad2015,petersen1907
glorstad2015,ratke2006
glorstad2015,sjevold1974
glorstad2015,watt2004a
hedeager2010,watt2004a
mannering2013,watt2004a
sindbaek2011,watt2004a
glorstad2015,williams1966
glorstad2015,aberg1924
milek2012,palsson1989
raffield2018,palsson1989
warmlander2015,palsson1989
toplak2018,nordal1933
toplak2015,nordal1933
raffield2018,scudder2000
raffield2019,scudder2000
oehrl2017,adalbjarnarson1941
raffield2018,adalbjarnarson1941
grupe2013,andrea2011
grupe2013,arnold1980
grupe2013,benstead2006
grupe2013,bjorck1995
price2019,bjorck1995
grupe2013,craig2006
grupe2013,delrio2005
grupe2013,fogel1989
grupe2013,fuller2004
grupe2013,grupe1986
grupe2013,habicht1985
grupe2013,harbeck2009
grupe2013,huhneosterloh1997
grupe2013,husterplogmann2006
grupe2013,imhof1977
grupe2013,james1972
grupe2013,jenkins2001
grupe2013,konnor1980
grupe2013,lemke2005
grupe2013,marold2001
hillerdal2010,marold2001
hilberg2014,marold2001
grupe2013,jahrgang2002
gardela2018,jonsson1944
gardela2018,palsson1962
gardela2018,arwidsson1986
odeback2018,arwidsson1986
price2019,arwidsson1986
gardela2018,jorpeland2013
jessen2014,jorpeland2013
gardela2018,bersu1966
harris2017,bersu1966
price2014,bersu1966
price2010,bersu1966
price2008a,bersu1966
raffield2016,bersu1966
gardela2018,dickinson1992
ljungkvist2015,dickinson1992
odeback2018,dickinson1992
gardela2018,duczko1989
gustin2017,duczko1989
gardela2018,dundes1992
price2008a,dundes1992
toplak2018,dundes1992
gardela2018,eniosova2009
gardela2018,fuglesang1989
rosengren2010,fuglesang1989
gardela2018,gardela2017
lund2019,gardela2017
gardela2018,grinsell1973
gardela2018,gustafson1906
hedeager2010,gustafson1906
gardela2018,hansson1938
gardela2018,henriksen2013
gardela2018,hildebrandnda
gardela2018,hjardar2012
gardela2018,harke1990
odeback2018,harke1990
raffield2019,harke1990
toplak2018,harke1990
toplak2015,harke1990
gardela2018,hardh1976
gullbekk2014,hardh1976
lund2008,hardh1976
gardela2018,jagodzinski2010
gardela2018,kivikoski1946
gardela2018,lorangendb
gardela2018,makarov2017
gardela2018,mannering2017
gardela2018,meaney1981
rosengren2010,meaney1981
gardela2018,melin2001
gardela2018,morck1900
moen2020,morck1900
gardela2018,novikova1998
gardela2018,olsson1986
gardela2018,pestell2012
gardela2018,petersen1917
gardela2018,robb2001
odeback2018,robb2001
gardela2018,rudzinski2009
gardela2018,ryghnd
gardela2018,samdal1905
gardela2018,schnittger1920
gardela2018,simonsson1969
odeback2018,simonsson1969
gardela2018,stenberger1947
gardela2018,stenberger1953
gardela2018,stenberger1956
holst2013,stenberger1956
gardela2018,thoren1994
gardela2018,thunmarknylen2006
gustafsson2016,thunmarknylen2006
kalmring2018,thunmarknylen2006
neiss2016,thunmarknylen2006
osullivan2015,thunmarknylen2006
price2010,thunmarknylen2006
toplak2015,thunmarknylen2006
gardela2018,wetzler2017
glorstad2015,stjerna1905
rundkvist2010,stjerna1905
griffiths2019,aanestad2015
griffiths2019,barrowman2011
griffiths2019,bond2016
griffiths2019,brundle2003
griffiths2019,carver2008
sindbaek2016,carver2008
ahfeldt2015,carver2008
griffiths2019,crawford1987
montgomery2014,crawford1987
griffiths2019,dockrill2010
mainland2018,dockrill2010
griffiths2019,forsyth2007
griffiths2019,gautier2016
griffiths2019,griffiths2010
raffield2016,griffiths2010
rogers2020,griffiths2010
griffiths2019,ritchie1977
leonard2011,ritchie1977
mainland2018,ritchie1977
griffiths2019,whitelock1979
kershaw2016,whitelock1979
skre2019,whitelock1979
griffiths2019,worsaaend
gustafsson2011,arbman1933
gustafsson2011,arbman1935
gustafsson2011,grahamcampbell1992
raffield2014,grahamcampbell1992
gustafsson2011,kleinglrtner2007
gustafsson2011,nordin1990
gustafsson2011,paulsen1937
gustafsson2011,pedersen1996
toplak2015,pedersen1996
gustafsson2011,sundkvist2001
gustafsson2011,sturluson1993
gustafsson2011,soderberg2007
gustafsson2011,tesch1990
hillerdal2010,tesch1990
gustafsson2011,tesch2007
krzewinska2018,tesch2007
kristjansdottir2015,tesch2007
gustafsson2011,stockholm2007
gullbekk2014,askeberg1942
gullbekk2014,metcalf2003
hilberg2018,baastrup2013
jackson2018,dugmore2010
lund2008,klaesoe1997
raffield2016,myhre2000
hadley2016,purcell2015
jackson2018,rockman2003
vesteinsson2012,rockman2003
jahnsen2016,solli1996
solli2018,solli1996
solli2011,solli1996
vonholstein2014,weber1994
gustin2017,aiken1986
warmlander2015,aiken1986
gustin2017,ambrosiani2000
gustin2017,carpelan1992
gustin2017,cassel2008
gustin2017,cleve1930
gustin2017,cleve1943
roslund2017,cleve1943
gustin2017,cleve1978
hilberg2014,cleve1978
wickholm2006,cleve1978
gustin2017,ross2001
gustin2017,edgren1992
gustin2017,edgren2001
gustin2017,edgren2008
raninen2014,edgren2008
gustin2017,emberling1997
roslund2017,emberling1997
gustin2017,engman1991
gustin2017,entwistle2000
gustin2017,fahlander2007
gustin2017,feldt2002
gustin2017,gardell2001
gustin2017,ginters1981
gustin2017,ginters1984
gustin2017,gosden2001
kristjansdottir2015,gosden2001
gustin2017,gustin2010
price2018,gustin2010
gustin2017,gustin2015
price2018,gustin2015
gustin2017,hagerman2006
gustin2017,hall1990
henriksen2017,hall1990
gustin2017,hall2010
gustin2017,hardh1984
kershaw2009,hardh1984
price2018,hardh1984
gustin2017,holmquistolausson1993
hillerdal2010,holmquistolausson1993
kalmring2017,holmquistolausson1993
kalmring2012,holmquistolausson1993
price2018,holmquistolausson1993
odeback2018,holmquistolausson1993
gustin2017,fuglesang1992
lund2006,fuglesang1992
gustin2017,hulthen1984
gustin2017,hvoshchinskaja2004
gustin2017,jaanusson1981
gustin2017,jaanusson1993
gustin2017,jansson1988
jagodzinski2014,jansson1988
hilberg2014,jansson1988
price2014,jansson1988
skre2011b,jansson1988
warmlander2015,jansson1988
gustin2017,jansson1990
gustin2017,jansson1994
gustin2017,jansson2000
magi2011,jansson2000
gustin2017,kaks1969
roslund2017,kaks1969
gustin2017,kapchan1999
gustin2017,kivikoski1937
roslund2017,kivikoski1937
gustin2017,kivikoski1938
gustin2017,kivikoski1951
gustin2017,kivikoski1964
raninen2014,kivikoski1964
roslund2017,kivikoski1964
gustin2017,kivikoski1969
gustin2017,kivikoski1973
price2020,kivikoski1973
rundkvist2010,kivikoski1973
gustin2017,krylasova2008
gustin2017,valdemars1995
gustin2017,kuzminych1996
gustin2017,kyhlberg1973
roslund2015,kyhlberg1973
gustin2017,laulumaa2002
gustin2017,lehtosalohilander1982
raninen2014,lehtosalohilander1982
roslund2017,lehtosalohilander1982
wickholm2006,lehtosalohilander1982
gustin2017,lehtosalohilander1983
gustin2017,lehtosalohilander1990
raninen2014,lehtosalohilander1990
gustin2017,lehtosalohilander1992
lund2015,lehtosalohilander1992
gustin2017,lehtosalohilander2000
raninen2014,lehtosalohilander2000
gustin2017,ligi1993
roslund2017,ligi1993
gustin2017,lindstrom2003
gustin2017,malarstedt1986
gustin2017,markus1939
gustin2017,meinander1957
gustin2017,meinander1985
gustin2017,pokrovskaja2001
roslund2017,pokrovskaja2001
gustin2017,selling1945
gustin2017,selling1955
roslund2017,selling1955
roslund2013,selling1955
gustin2017,sorensen1971
gustin2017,svanbergskane1999
goodchild2017,svanbergskane1999
lund2016,svanbergskane1999
gustin2017,taavitsainen1990
raninen2014,taavitsainen1990
roslund2017,taavitsainen1990
gustin2017,tarkiainen2008
gustin2017,thalin1984
gustin2017,uino1997
raninen2014,uino1997
roslund2017,uino1997
gustin2017,uino2006
roslund2017,uino2006
gustin2017,wallerstrom2004
gustin2017,wells1998
gustin2017,wells1999
roslund2017,wells1999
gustin2017,wiessner1989
roslund2005,wiessner1989
gustin2017,young1995
kershaw2009,young1995
perry2016,young1995
gardela2018,wilson2009
helama2017,wilson2009
gardela2018,worrell2003
griffiths2019,downham2017c
gustafsson2011,baudou1963
lund2021,gustafssonnd
linderholm2008,andersson2006
lucas2007,andersson2006
peschel2017,carlsson2008
hillerdal2010,clarke1993
milek2012,fallgren1994
rogers2020,hawthorne1979
skre2011a,jouttijarvi2005
skre2011b,jouttijarvi2005
sindbaek2014,kirpichnikov2004
rundkvist2010,kirpichnikov2004
gustafsson2016,pettersson2005
jessen2014,schmidt1977
holst2013,schmidt1977
ljungkvist2015,soderberg2002
oye2016,soderberg2002
skre2011a,thomsen2005
goodchild2017,aspinall2011
goodchild2017,baker2013
hadley2018,baker2013
sanmark2013,baker2013
goodchild2017,bronkramsey2009
hennius2018,bronkramsey2009
pollard2012,bronkramsey2009
tonning2020,bronkramsey2009
goodchild2017,brown2014
goodchild2017,hojdemodel2007
goodchild2017,dobat2009
goodchild2017,donat2000
goodchild2017,gaffney2003
goodchild2017,henning2002
stott2019,henning2002
goodchild2017,herold2012
goodchild2017,jacobsson1999
goodchild2017,jensen1988
holst2013,jensen1988
goodchild2017,olesen2000
goodchild2017,olsen1999
goodchild2017,rindel2002
goodchild2017,roesdahl2002
goodchild2017,svanberg1999
lund2016,svanberg1999
goodchild2017,ulriksen1993
jessen2016,ulriksen1993
hadley2018,abramson2016
hadley2016,abramson2016
richards2018,abramson2016
hadley2018,ager2014
hadley2018,archibald2007
williams2015,archibald2007
hadley2018,baker2011
hadley2018,blackburn1998
hadley2018,blair2013
hadley2018,booth1983
richards2018,booth1983
hadley2018,brookes2013
hadley2018,brooks2000
kershaw2017,brooks2000
hadley2018,cameron1998
hadley2018,cameron2010
hadley2018,daubney2016
hadley2018,dobat2017
raffield2019,dobat2017
hadley2018,edwards1991
hadley2016,edwards1991
hadley2018,everson2007
hadley2016,everson2007
hadley2018,haldenby2016
richards2018,haldenby2016
hadley2018,jarman2018
lund2021,jarman2018
richards2018,jarman2018
hadley2018,johnson2002
hadley2018,langdon1993
hadley2018,leonard2015
hadley2018,loveluck1996
hadley2018,macgregor2009
hadley2018,mcleod2006
hadley2016,mcleod2006
raffield2019,mcleod2006
hadley2018,metcalf1960
hadley2018,pagan1986
jarman2018,pagan1986
hadley2018,richards1999
hadley2016,richards1999
linderholm2008,richards1999
richards2018,richards1999
hadley2018,richards2004
hadley2016,richards2004
jarman2018,richards2004
montgomery2014,richards2004
raffield2014,richards2004
pollard2012,richards2004
raffield2016,richards2004
raffield2019,richards2004
sindbaek2016,richards2004
hadley2018,richards2013
richards2018,richards2013
hadley2018,richards2016
richards2018,richards2016
hadley2018,rogers1993
richards2018,rogers1993
rogers2020,rogers1993
hadley2018,steedman1994
hadley2018,stevenson1904
hennius2018,aguilar1986
hennius2018,bill2007
hennius2018,caldwell2014
hennius2018,carwardine1995
hennius2018,clark1947
hennius2018,dahl2003
hennius2018,espinoza1992
hennius2018,gardiner1997
hennius2018,haahrkristiansen1997
hennius2018,hallen1994
hennius2018,henriksen2009
holst2014,henriksen2009
hennius2018,holm2012
lindholm2016,holm2012
hennius2018,isaksen2012
hennius2018,karlsson2016
hennius2018,kjermichaelsen1992
hennius2018,kristensen2007
skre2011b,kristensen2007
hennius2018,laist2017
hennius2018,lowenstein1993
hennius2018,lundkoksvik2010
hennius2018,lundkoksvik2013
hennius2018,lundqvist1986
hennius2018,mclees1990
hennius2018,mulville2002
hennius2018,nasman1990
sindbaek2011,nasman1990
hennius2018,nelson1969
hennius2018,nilsen2014
hennius2018,nordahl2001
ljungkvist2015,nordahl2001
poulsen2011,nordahl2001
price2006,nordahl2001
hennius2018,petersen1914
hennius2018,riddler2014
hennius2018,sandberg1983
hennius2018,seiler2001
hennius2018,sjovold1966
hennius2018,skomsvoll2012
hennius2018,solberg2007
hennius2018,stauch1994
hennius2018,stylegar2005
lund2019,stylegar2005
nielsen2011,stylegar2005
price2010,stylegar2005
price2008a,stylegar2005
hennius2018,svanberg2008
hennius2018,szabo2008
hennius2018,teixeira2014
hennius2018,wickler2012
lund2021,graslundnd
roslund2017,arne1934
kalmring2018,arwidsson1977
mannering2013,arwidsson1977
ljungkvist2018,arwidsson1977
oehrl2017,arwidsson1977
price2019,arwidsson1977
raffield2019,arwidsson1977
hadley2016,blackburn2000
hadley2016,sawyer1962
jarman2018,sawyer1962
sindbaek2011,sawyer1962
hadley2016,gould1903
hadley2016,biddle1992
jarman2018,biddle1992
montgomery2014,biddle1992
odeback2018,biddle1992
raffield2014,biddle1992
price2010,biddle1992
osullivan2015,biddle1992
price2014a,biddle1992
richards2018,biddle1992
raffield2019,biddle1992
hadley2016,sawyer1998
ijssennagger2015,sawyer1998
perry2019,sawyer1998
perry2016,sawyer1998
hadley2016,ulmschneider2000
hadley2016,blackburn2011
kershaw2017,blackburn2011
perry2016,blackburn2011
rogers2020,blackburn2011
williams2015,blackburn2011
hadley2016,blackburn1994
hadley2016,blackburn2001
kershaw2017,blackburn2001
frei2015,blackburn2001
hadley2016,blackburn2007
kershaw2017,blackburn2007
sindbaek2017,blackburn2007
hadley2016,williams2007
kershaw2017,williams2007
lund2016,williams2007
sindbaek2011,williams2007
hadley2016,stein2015
richards2018,stein2015
hadley2016,stocker2000
perry2016,stocker2000
hadley2016,foster1924
hadley2016,oswald1937
hadley2016,pelteret1980
hadley2016,pettersson2009
hadley2016,pirie1997
hadley2016,richards2009
hadley2018,richards2009
richards2018,richards2009
rogers2020,richards2009
hadley2016,riley1995
hadley2016,rowe2008
perry2016,rowe2008
hadley2016,rowlandson2005
hadley2016,russell2014
raffield2016,russell2014
hadley2016,sheehan2014
hadley2016,stafford1980
hadley2016,stein2012
hadley2016,stein2013
hadley2016,stein2000
hadley2016,thomas2000
hilberg2014,thomas2000
kershaw2009,thomas2000
mcleod2011,thomas2000
perry2016,thomas2000
rogers2020,thomas2000
sindbaek2016,thomas2000
hadley2016,whitwell1992
hadley2016,williams2002
sanmark2013,williams2002
skre2017,williams2002
vesteinsson2016,williams2002
hadley2016,hurley2014
lund2021,hartman2017
hartman2017,abulughod1981
hartman2017,adger2009
jackson2018,adger2009
hartman2017,alexandre1976
hartman2017,alexandre1987
hartman2017,ahdr2004
hartman2017,ahdr2015
hartman2017,arendt1958
hartman2017,arnalds1992
hartman2017,arneborg2008
jackson2018,arneborg2008
hartman2017,batt2015
schmid2017,batt2015
hartman2017,bell1978
hartman2017,bergthorsson1967
hartman2017,bergthorsson1969
hartman2017,blondal1999
hartman2017,bradley1992
hartman2017,bradley2016
hartman2017,brazdil1995
hartman2017,brazdil2005
hartman2017,boulhosa2012
hartman2017,campbell2016
hartman2017,camenisch2016
hartman2017,casely2007
hartman2017,crumley2007
hartman2017,demaree2001
hartman2017,diaz2011
hartman2017,dickson1988
hartman2017,dugmore2005
keller2016,dugmore2005
jackson2018,dugmore2005
vesteinsson2012,dugmore2005
frei2015,dugmore2005
hartman2017,dugmore2013
jackson2018,dugmore2013
hartman2017,dugmore2014
hartman2017,einarsson1994
lucas2007,einarsson1994
milek2012,einarsson1994
hartman2017,garciaherrera2008
hartman2017,gragas2001
hartman2017,gudmundsson1997
hartman2017,gudmundsson2008
hartman2017,hambrecht2015
hartman2017,harrison2013
raffield2016,harrison2013
hartman2017,hartman2015
hartman2017,hartman2016
hartman2017,halldorsson1978
hartman2017,hayeursmith2013
jackson2018,hayeursmith2013
hartman2017,henriksen1995
hennius2018,henriksen1995
hartman2017,hoffmann2014
star2017,hoffmann2014
hartman2017,holtsmark1956
hartman2017,hreinsson1997
zoega2017,hreinsson1997
frei2015,hreinsson1997
hartman2017,ingimundarson1995
hartman2017,ingimundarson2010
hartman2017,ingimundarson1998
hartman2017,ingram1978
hartman2017,ingram1981
hartman2017,johannesson1956
sanmark2013,johannesson1956
hartman2017,johannesson1974
milek2012,johannesson1974
hartman2017,johannesson1928
hartman2017,jones2008
nielsen2011,jones2008
hartman2017,jones2004
sutherland2009,jones2004
hartman2017,jones2001
helama2017,jones2001
hartman2017,jonsbok2004
hartman2017,kristjansson1980
hartman2017,kirkbride2008
hartman2017,lamb1965
helama2017,lamb1965
hartman2017,larsen1917
hartman2017,royladurie1972
hartman2017,ludlow2010
hartman2017,luterbacher2016
hartman2017,martinvide1995
hartman2017,mauelshagen2014
hartman2017,mcgovern2013
henriksen2017,mcgovern2013
hartman2017,mcgovern2014
jackson2018,mcgovern2014
frei2015,mcgovern2014
hartman2017,mcturk2004
raffield2016,mcturk2004
raffield2018,mcturk2004
raffield2019,mcturk2004
hartman2017,miles2014
hartman2017,ogilvie1982
hartman2017,ogilvie1984
hartman2017,ogilvie1986
hartman2017,ogilvie1991
hartman2017,ogilvie1992
keller2016,ogilvie1992
hartman2017,ogilvie1998
keller2016,ogilvie1998
hartman2017,ogilvie2001
keller2016,ogilvie2001
sutherland2009,ogilvie2001
hartman2017,ogilvie2005
hartman2017,ogilvie2008
hartman2017,ogilvie1997
hartman2017,pfister1992
hartman2017,pfister1998
hartman2017,pfister1999
hartman2017,pfister2017
hartman2017,pribyl2012
hartman2017,serreze2015
hartman2017,sigurdsson2004
svendsen2016,sigurdsson2004
hartman2017,smiarowski2014
frei2015,smiarowski2014
hartman2017,smiarowski2017
jackson2018,smiarowski2017
hartman2017,stern2000
hartman2017,stine1994
hartman2017,stormnd
loftsgarden2019,stormnd
hartman2017,stora2005
hartman2017,streeter2012
hartman2017,streeter2014
schmid2017,streeter2014
hartman2017,mcgrew1970
hartman2017,teitsson1975
hartman2017,thorarinsson1956
schmid2017,thorarinsson1956
hartman2017,thorarinsson1958
hartman2017,thorarinsson1967
schmid2017,thorarinsson1967
hartman2017,thordarson1993
hartman2017,thordarson2007
hartman2017,thorlaksson1991
hartman2017,thoroddsen1914
hartman2017,thoroddsen1919
hartman2017,thorsteinsson1989
hartman2017,vanengelen2001
hartman2017,vasey2001
hartman2017,vesteinsson2005
hartman2017,vilmundarson1972
hartman2017,waters2016
hartman2017,wheeler2006
hartman2017,young2015
gustin2017,arne1911
gustin2017,arbman1955
warmlander2015,arbman1955
gustin2017,callmer2000
roslund2015,callmer2000
roslund2017,callmer2000
gustin2017,naum2008d
price2012,naum2008d
gustin2017,bhabha2004a
kristjansdottir2015,bhabha2004a
hillerdal2010,arbman1939
linderholm2008,arbman1939
kalmring2017,arbman1939
kalmring2018,arbman1939
kalmring2012,arbman1939
price2018,arbman1939
price2019,arbman1939
jagodzinski2014,brather2012
hilberg2018,brather2012
hilberg2018,callmer1994
jagodzinski2014,callmer1994
hillerdal2010,callmer1994
price2010,callmer1994
raninen2014,callmer1994
price2008a,callmer1994
sindbaek2007,callmer1994
skre2011b,callmer1994
hilberg2018,dobat2008
holst2014,dobat2008
lund2010,dobat2008
price2011,dobat2008
williams2016,dobat2008
jessen2014,gelting2007
skre2011b,hatz1974
hilberg2018,hilberg2009b
hilberg2018,hilberg2010
jagodzinski2014,jankuhn1937
hilberg2014,jankuhn1937
hennius2018,kalmring2010e
hilberg2018,kalmring2010e
hilberg2014,kalmring2010e
kalmring2018,kalmring2010e
kalmring2012,kalmring2010e
raffield2019,kalmring2010e
magi2011,leimus2007
roslund2015,leimus2007
hilberg2018,loveluck2013
pilo2020,loveluck2013
hilberg2014,lund1991
lund2004,lund1991
peschel2017,noonan1994
imer2014,roesdahl2006
jessen2014,sawyer2002
zachrisson2017,sawyer2002
skre2019,sawyer2002
krzewinska2018,sindbaek2012
pilo2020,sindbaek2012
sindbaek2014,sindbaek2012
rogers2020,sindbaek2012
sindbaek2016,sindbaek2012
warmlander2015,sindbaek2012
hilberg2014,steppuhn1998
sindbaek2007,steppuhn1998
imer2014,stoklund2000
tummuscheit2014,tummuscheit2010
hilberg2018,tummuscheit2013
pedersen2006,williams1997
ljungkvist2015,aberg1953
harris2017,alqahtani2010
price2019,alqahtani2010
harris2017,askvik2009
harris2017,bankier2006
harris2017,batey2013
harris2017,beaumont2013
harris2017,bonsall2009
harris2017,butler1993
harris2017,curtissummers2014
harris2017,fowler2010
lund2013,fowler2010
lund2019,fowler2010
lund2017,fowler2010
harris2017,greaves2011
harris2017,halpin2008
knudson2012,halpin2008
harris2017,harris2016
lund2020,harris2016
odeback2018,harris2016
harris2017,harris2012
harris2017,mcguire2010
harris2017,muldner2009
harris2017,nissan1999
harris2017,reimann2012
harris2017,robb2013
harris2017,welander1987
gustafsson2016,avdusin1988
gustafsson2016,clarke1985
gustafsson2016,crane1999
gustafsson2016,galton1971
gustafsson2016,kjellberg1946
